Helen,Alexander,halexanderg2@phpbb.com,Female,americanexpress,$5.70,TRUE,FALSE,Béziers
,Gardner,agardnerg7@weebly.com,Female,visa,,FALSE,TRUE,
Stephanie,,smendozag9@ihg.com,Female,,$4.13,TRUE,TRUE,Lanot
Robin,Rivera,rriveragb@google.fr,Female,laser,$4.05,TRUE,FALSE,Wosai
Christine,,cortizgg@angelfire.com,Female,,$2.41,FALSE,FALSE,Villa Nueva
Albert,,aportergk@mysql.com,Male,,$7.24,TRUE,FALSE,Nenotes
Annie,,afraziergm@wikia.com,Female,,$9.84,TRUE,FALSE,Sabang
Raymond,Lewis,rlewisgn@whitehouse.gov,Male,jcb,$2.58,TRUE,FALSE,Palestina
Jennifer,Willis,jwillisgu@bizjournals.com,Female,mastercard,$8.82,TRUE,TRUE,Daja
Doris,Burke,dburkegz@examiner.com,,jcb,$6.72,TRUE,TRUE,Zhangcunping
Henry,,hturnerh3@cnn.com,Male,,$1.01,FALSE,TRUE,Fresno
Susan,Ruiz,sruizh4@archive.org,Female,diners-club-carte-blanche,$1.79,TRUE,TRUE,Xixi
Justin,,jphillipsh7@businessweek.com,,,$4.24,TRUE,TRUE,Veltruby
Albert,,aromeroha@jugem.jp,Male,,$8.39,TRUE,FALSE,Pawili
Earl,Crawford,ecrawfordhe@rakuten.co.jp,Male,americanexpress,$3.66,TRUE,TRUE,Kyzyl-Kyya
Lori,Mills,lmillshj@scribd.com,,laser,$8.98,TRUE,FALSE,Ma‘arrat an Nu‘mān
Carolyn,Berry,cberryhn@list-manage.com,,jcb,$3.48,TRUE,FALSE,Gonzalo Pizarro
Susan,Porter,sporteri1@amazon.de,Female,jcb,$7.69,FALSE,TRUE,Jocón
Philip,,pporteri3@homestead.com,Male,,$7.46,FALSE,FALSE,Magitang
Carolyn,Rivera,criveraia@house.gov,Female,diners-club-carte-blanche,$3.41,TRUE,FALSE,Duodaoshi
,Ryan,bryanib@cnn.com,Female,visa-electron,,TRUE,TRUE,
Lori,Olson,lolsonie@people.com.cn,Female,mastercard,$6.09,FALSE,FALSE,San Fernando de Monte Cristi
Thomas,Wagner,,Male,jcb,$9.94,FALSE,,Perico
Christine,,cfergusoniq@e-recht24.de,Female,,$9.05,TRUE,TRUE,Keswick
Willie,Sims,wsimsis@jigsy.com,Male,switch,$6.65,FALSE,FALSE,Saransk
Jimmy,,jburkej8@miitbeian.gov.cn,Male,,$7.12,TRUE,TRUE,Luotuo
,Morales,,Male,mastercard,,TRUE,,
Sharon,Oliver,soliverjb@narod.ru,Female,visa-electron,$8.21,FALSE,TRUE,Comrat
Larry,Rice,lricejc@jimdo.com,Male,americanexpress,$9.42,FALSE,FALSE,Shanglu
Terry,Miller,tmillerjj@sogou.com,,china-unionpay,$2.41,TRUE,FALSE,Kongjiang
Juan,Welch,jwelchjm@vistaprint.com,,visa-electron,$8.94,FALSE,TRUE,Koroyo
Clarence,Butler,cbutlerjz@ycombinator.com,Male,jcb,$6.13,TRUE,FALSE,La Vega
Shirley,Richards,srichardskb@pbs.org,Female,visa-electron,$6.70,FALSE,FALSE,Zhoutian
Diana,Porter,,Female,bankcard,$4.39,TRUE,,Queimados
Andrew,,alaneke@ask.com,Male,,$2.72,FALSE,FALSE,Baltiysk
Heather,Mitchell,hmitchellkt@tumblr.com,Female,jcb,$5.14,FALSE,FALSE,Delodpeken
Ernest,Stanley,,,jcb,$8.84,TRUE,,Kademangan
Nicole,Gutierrez,ngutierrezl6@oakley.com,Female,jcb,$3.39,TRUE,TRUE,Eslāmābād
Lisa,Price,,Female,jcb,$2.13,FALSE,,Sundre
,Bowman,jbowmanlc@fc2.com,Female,instapayment,,FALSE,TRUE,
,Lewis,alewislf@sbwire.com,Female,bankcard,,FALSE,TRUE,
Peter,,pcarrolllr@163.com,Male,,$6.77,FALSE,TRUE,Puchong
Arthur,Gilbert,,Male,laser,$1.52,FALSE,,Zishan
,Berry,gberrylx@sourceforge.net,Male,jcb,,FALSE,TRUE,
Donald,Allen,dallenly@cmu.edu,,mastercard,$0.06,FALSE,FALSE,Villarrica
Melissa,Carr,mcarrm4@sohu.com,Female,diners-club-us-ca,$2.91,FALSE,FALSE,Mailsi
Brenda,,byoungm8@youtu.be,Female,,$4.71,FALSE,FALSE,Sinjai
Antonio,Burke,aburkemb@java.com,Male,jcb,$5.27,FALSE,TRUE,Ekerö
Randy,Gilbert,rgilbertml@cyberchimps.com,Male,instapayment,$9.35,FALSE,FALSE,Clermont-Ferrand
Ruby,Scott,rscottmw@e-recht24.de,,jcb,$7.16,FALSE,FALSE,Zhangshui
Jesse,Rivera,,Male,jcb,$8.12,TRUE,,Boršice
,Alvarez,galvareznb@harvard.edu,Female,mastercard,,TRUE,TRUE,
Randy,,rbellnc@theatlantic.com,Male,,$1.82,FALSE,FALSE,Kuala Lumpur
Jessica,Taylor,jtaylornl@sciencedirect.com,Female,mastercard,$5.67,FALSE,FALSE,Kenyau
Robert,Tucker,rtuckernm@digg.com,Male,jcb,$2.66,FALSE,FALSE,Kongkeshu
Bruce,Ruiz,bruiznr@forbes.com,Male,visa-electron,$4.55,FALSE,TRUE,Huangtudian
Sarah,Meyer,smeyerog@amazon.de,,jcb,$7.51,TRUE,FALSE,Sa‘sa‘
Howard,Lee,hleeoh@berkeley.edu,,jcb,$3.10,FALSE,TRUE,Parumasan
Samuel,Stevens,sstevensol@google.de,,diners-club-enroute,$5.61,TRUE,TRUE,Prakhon Chai
Daniel,Lynch,,Male,americanexpress,$7.64,TRUE,,Hufang
Tina,Welch,,Female,jcb,$3.17,FALSE,,Hejiaping
Stephen,Stevens,sstevenspd@wp.com,,jcb,$7.14,FALSE,FALSE,Chodová Planá
Henry,,hreidph@jugem.jp,Male,,$7.88,FALSE,TRUE,Sila Lat
Barbara,Stephens,bstephenspj@businessweek.com,Female,maestro,$5.22,TRUE,FALSE,Afonsoeiro
Mildred,Frazier,mfrazierpk@squarespace.com,Female,diners-club-carte-blanche,$8.65,FALSE,FALSE,Jinjiahe
Jacqueline,Hansen,jhansenpp@sun.com,Female,switch,$5.18,FALSE,TRUE,Quirinópolis
Adam,Simmons,asimmonspr@mlb.com,Male,china-unionpay,$5.01,FALSE,FALSE,Junyang
Carl,Marshall,,Male,maestro,$0.00,TRUE,,Gaozhou
Pamela,Frazier,pfrazierq2@qq.com,Female,jcb,$9.64,TRUE,FALSE,Río Sereno
Phillip,,pmillsq7@phpbb.com,Male,,$4.69,FALSE,FALSE,Selenicë
Dorothy,,dgarciaqb@liveinternet.ru,Female,,$4.91,TRUE,FALSE,Tovarnik
Anna,Russell,,Female,bankcard,$5.48,TRUE,,Bishan
Julie,Dunn,jdunnql@google.pl,Female,americanexpress,$8.19,TRUE,FALSE,Zaozerne
Peter,Ward,,Male,laser,$4.94,FALSE,,Santa Cruz La Laguna
Ronald,Harper,,Male,maestro,$4.47,TRUE,,Krajan
Tammy,,tjordanqz@sohu.com,Female,,$4.85,TRUE,TRUE,Barrī ash Sharqī
Denise,Gibson,dgibsonr3@naver.com,Female,instapayment,$4.96,FALSE,FALSE,Loznitsa
Harry,King,hkingr4@mozilla.org,,americanexpress,$3.08,FALSE,TRUE,Áyios Yeóryios
Martha,Collins,mcollinsr5@surveymonkey.com,,jcb,$4.70,FALSE,FALSE,Łubniany
Albert,,apalmerr7@etsy.com,Male,,$1.20,FALSE,TRUE,La Clotilde
Angela,,ahernandezre@printfriendly.com,,,$5.21,TRUE,FALSE,Rancabugel
Nicholas,Knight,nknightri@g.co,Male,diners-club-us-ca,$2.67,TRUE,FALSE,Kutapanjang
Martin,Romero,mromerork@blogtalkradio.com,Male,diners-club-carte-blanche,$2.31,FALSE,TRUE,Novovarshavka
Janice,Myers,,Female,jcb,$7.84,FALSE,,Sydney
Scott,Patterson,,Male,americanexpress,$4.48,TRUE,,Yintang
,,jedwardsrr@1und1.de,,,,TRUE,TRUE,
Jason,,jstone0@un.org,Male,,$6.89,TRUE,FALSE,Hetan
Gary,Mccoy,gmccoy9@newyorker.com,Male,diners-club-carte-blanche,$2.85,FALSE,FALSE,Chemnitz
Deborah,Gonzalez,,Female,bankcard,$1.21,TRUE,,Cincinnati
Kathleen,,kbarnese@symantec.com,Female,,$3.34,TRUE,FALSE,Tiron
Jeremy,Knight,,Male,jcb,$1.68,FALSE,,Beizi
Tina,Ortiz,,Female,jcb,$6.29,TRUE,,Ocote Paulino
Mary,West,mwest12@joomla.org,Female,diners-club-enroute,$7.24,TRUE,TRUE,Yingjiang
Jesse,Chavez,jchavez14@google.com.au,,switch,$1.26,TRUE,TRUE,Cinyawang
Jacqueline,Sims,,Female,maestro,$3.00,TRUE,,Grenoble
Carolyn,Graham,cgraham1b@google.it,Female,visa,$1.55,FALSE,TRUE,Liqiao
Anne,,awalker1g@yahoo.co.jp,Female,,$5.17,TRUE,FALSE,Bhāi Pheru
Sara,Mason,smason1m@macromedia.com,,visa-electron,$5.04,TRUE,TRUE,Novo-Nikol’skoye
Heather,Morgan,hmorgan1r@howstuffworks.com,Female,bankcard,$4.88,FALSE,TRUE,Santa María Ixhuatán
Frank,Webb,fwebb24@indiegogo.com,Male,jcb,$1.04,TRUE,TRUE,Manhan
Eugene,Fowler,,Male,jcb,$8.69,TRUE,,Quibdó
Paul,Hudson,,,china-unionpay,$0.85,TRUE,,Ruangwa
Anne,Wright,awright2e@archive.org,Female,americanexpress,$3.70,FALSE,FALSE,Wuyang
Sean,Williamson,swilliamson2f@reuters.com,,jcb,$0.13,FALSE,TRUE,Saint-Marcellin
Jason,Davis,,Male,diners-club-enroute,$2.79,TRUE,,Hobonio
Alice,Mendoza,amendoza31@huffingtonpost.com,Female,visa,$3.07,FALSE,TRUE,Rizal
Janice,Gordon,jgordon3d@t-online.de,Female,diners-club-carte-blanche,$0.95,TRUE,FALSE,Rixi
Timothy,Thompson,tthompson3u@soup.io,,maestro,$6.24,TRUE,TRUE,Gembu
Michael,Robertson,mrobertson3y@apache.org,,jcb,$7.14,TRUE,FALSE,Lisków
Charles,,cburton43@tiny.cc,Male,,$9.52,TRUE,TRUE,Butare
,Cooper,kcooper4h@nih.gov,Male,laser,,TRUE,TRUE,
Roger,Wilson,,Male,jcb,$6.71,FALSE,,Limache
Dorothy,,dgordon4q@1688.com,Female,,$3.55,TRUE,FALSE,Nakhon Pathom
Tammy,Medina,,Female,jcb,$2.72,TRUE,,Konibodom
Gary,Chapman,gchapman4w@npr.org,Male,jcb,$1.94,TRUE,TRUE,Keruguya
Doris,Wagner,,Female,diners-club-carte-blanche,$2.27,TRUE,,Syntul
,Cooper,dcooper54@hhs.gov,Female,jcb,,TRUE,FALSE,
Jeremy,Hall,jhall58@hostgator.com,Male,switch,$5.51,TRUE,TRUE,Lefkímmi
Cynthia,Martinez,cmartinez59@upenn.edu,,switch,$2.67,FALSE,TRUE,Jidong
Diane,Freeman,dfreeman5g@oaic.gov.au,Female,jcb,$6.82,TRUE,FALSE,Старо Нагоричане
Melissa,,mellis5i@histats.com,Female,,$1.94,FALSE,FALSE,Blagoveshchensk
Ashley,,ayoung5o@mail.ru,Female,,$0.48,FALSE,TRUE,Slovenski Javornik
Kevin,,kbradley5r@nhs.uk,Male,,$9.58,TRUE,FALSE,Ticaco
Sara,James,sjames5w@pinterest.com,,jcb,$0.88,TRUE,TRUE,Brooklyn
Kimberly,,kellis67@usatoday.com,Female,,$3.48,TRUE,FALSE,Brdów
David,,dnelson6e@histats.com,Male,,$4.61,FALSE,TRUE,Itéa
Edward,,ecox6f@delicious.com,Male,,$9.12,FALSE,TRUE,Binhailu
,Perry,jperry6m@utexas.edu,Male,switch,,TRUE,TRUE,
,Alvarez,kalvarez6o@hud.gov,Female,jcb,,TRUE,FALSE,
Harry,,hramos6q@whitehouse.gov,Male,,$8.99,TRUE,FALSE,Infanta
Ann,Jackson,ajackson6u@yahoo.co.jp,Female,laser,$0.76,FALSE,TRUE,Pinrang
Roger,Anderson,randerson71@nyu.edu,Male,switch,$0.50,FALSE,FALSE,Blokdesa Situgede
Steven,Wilson,,Male,jcb,$0.97,TRUE,,Langue
Lillian,Gonzalez,lgonzalez75@usatoday.com,,visa-electron,$3.37,FALSE,FALSE,Chai Nat
Dennis,,dlarson77@wix.com,,,$9.70,TRUE,TRUE,Mýki
,,kgordon78@infoseek.co.jp,Male,,,FALSE,FALSE,
Jennifer,Watkins,jwatkins7b@odnoklassniki.ru,Female,jcb,$9.79,TRUE,FALSE,Václavovice
Gloria,Ruiz,,Female,china-unionpay,$9.41,TRUE,,Borås
Doris,Cook,dcook84@quantcast.com,Female,jcb,$4.47,FALSE,TRUE,Timon
Cheryl,Spencer,cspencer86@imgur.com,Female,jcb,$0.95,FALSE,TRUE,Indaiatuba
Kenneth,,kward8e@umn.edu,Male,,$3.06,TRUE,FALSE,Patrocínio
Jeremy,Coleman,,Male,laser,$4.79,TRUE,,Napnapan
Teresa,Ortiz,tortiz8x@webs.com,Female,jcb,$6.60,FALSE,TRUE,Val-de-Reuil
Linda,Andrews,landrews94@booking.com,,switch,$9.14,FALSE,FALSE,Mahong
Beverly,,bstephens9i@diigo.com,Female,,$8.46,FALSE,FALSE,San Jerónimo
Sara,,shart9o@mac.com,Female,,$0.46,FALSE,FALSE,Kíti
,Tucker,jtucker9p@accuweather.com,Female,mastercard,,FALSE,TRUE,
Tammy,Lynch,tlynch9y@tripadvisor.com,,switch,$3.22,FALSE,TRUE,Cockburn Town
Lillian,Adams,ladamsa9@infoseek.co.jp,,jcb,$9.93,TRUE,FALSE,Arapiraca
Laura,Wells,,Female,jcb,$8.04,FALSE,,Tiên Lãng
Marilyn,Richards,mrichardsat@qq.com,Female,jcb,$1.58,TRUE,FALSE,Zhouhe
Juan,,jgrahamb8@bizjournals.com,Male,,$6.34,FALSE,FALSE,Baganhilir
Kenneth,,kdiazbe@slashdot.org,Male,,$9.70,TRUE,FALSE,Albert Town
Marie,Hicks,mhicksbh@example.com,,visa,$6.34,TRUE,FALSE,Mianduhe
Phillip,Turner,pturnerbw@dropbox.com,,jcb,$5.20,FALSE,TRUE,Huoshaoping
Kathleen,,kwhitec0@photobucket.com,Female,,$8.21,TRUE,FALSE,Ústí nad Labem
Ruth,Ray,rrayc3@sakura.ne.jp,Female,china-unionpay,$4.52,TRUE,TRUE,Pa Kham
Betty,Stevens,bstevensc4@cbsnews.com,,visa,$2.35,TRUE,TRUE,Bothaville
,Ramos,jramosc5@people.com.cn,Male,jcb,,TRUE,FALSE,
Samuel,,sfergusoncf@simplemachines.org,Male,,$6.52,FALSE,FALSE,Santa Nino
Robin,Stephens,rstephensck@com.com,Female,diners-club-us-ca,$5.27,FALSE,TRUE,Matadi
Linda,Harris,,Female,jcb,$5.06,TRUE,,Isfahan
,Hamilton,hhamiltoncp@clickbank.net,Male,diners-club-carte-blanche,,TRUE,FALSE,
Melissa,,mgarzacx@ustream.tv,Female,,$5.00,TRUE,TRUE,Garawati
Walter,,wwarrend0@msu.edu,Male,,$9.15,FALSE,TRUE,Tierra y Libertad
,Black,ablackdb@freewebs.com,Male,switch,,TRUE,FALSE,
Norma,Black,nblackdf@xing.com,,jcb,$9.09,FALSE,TRUE,Fès
Terry,Turner,tturnerdh@nifty.com,Male,americanexpress,$7.22,TRUE,TRUE,Georgiyevsk
Carol,Richardson,crichardsondl@sciencedirect.com,Female,jcb,$6.52,FALSE,FALSE,Köneürgench
,Turner,jturnerdm@icq.com,Male,jcb,,TRUE,TRUE,
Jesse,,jturnerdo@nbcnews.com,Male,,$8.45,TRUE,TRUE,Youxi Chengguanzhen
Janice,Bell,jbellds@twitter.com,Female,jcb,$1.02,FALSE,FALSE,Milwaukee
Patricia,,pcruzdx@dell.com,Female,,$1.69,TRUE,TRUE,Napu
Billy,,brileye1@freewebs.com,Male,,$6.89,FALSE,FALSE,União
Norma,,nblacke6@e-recht24.de,Female,,$5.25,TRUE,FALSE,Jalal-Abad
Patrick,,prossed@cloudflare.com,Male,,$9.30,TRUE,TRUE,Ōtawara
Louise,,lwilliseg@exblog.jp,Female,,$2.71,FALSE,TRUE,Niverville
Kevin,Bailey,kbaileyem@fc2.com,,americanexpress,$4.86,FALSE,FALSE,Tunal
Victor,Mills,vmillsen@nps.gov,Male,jcb,$9.50,FALSE,FALSE,Jūrīsh
Ernest,Davis,,Male,diners-club-carte-blanche,$9.35,TRUE,,Verin Artashat
Louis,Fisher,lfisherf1@e-recht24.de,Male,jcb,$5.03,FALSE,TRUE,Reykjanesbær
Gregory,Martinez,gmartinezf2@mapquest.com,Male,mastercard,$1.69,TRUE,TRUE,El Ksour
Samuel,Moore,smooref4@ihg.com,Male,jcb,$0.02,TRUE,FALSE,Mercedes
Andrew,Wood,awoodf8@php.net,Male,maestro,$6.33,TRUE,FALSE,Zlataritsa
Todd,,twoodfe@amazon.co.jp,Male,,$0.68,FALSE,FALSE,Pangkalan Kasai
Jimmy,,jalvarezfi@so-net.ne.jp,Male,,$6.63,TRUE,TRUE,Nixi
Sarah,Dean,sdeanfj@cargocollective.com,Female,diners-club-carte-blanche,$4.22,FALSE,TRUE,Delães
Tammy,,tmccoyft@dailymail.co.uk,Female,,$6.31,TRUE,TRUE,Pyrgetós
Kevin,Welch,kwelchfv@goo.gl,,jcb,$5.53,FALSE,FALSE,Yubileynyy
Bonnie,Perry,bperrygb@amazon.com,,mastercard,$5.49,TRUE,TRUE,Szydłowo
Stephanie,,skinggd@huffingtonpost.com,,,$4.14,TRUE,FALSE,Ar Rawḑah
Frances,Freeman,ffreemango@macromedia.com,Female,maestro,$9.90,TRUE,FALSE,Żurowa
Andrew,,acarrollgp@netlog.com,Male,,$2.56,TRUE,FALSE,Pital
Sara,Simmons,ssimmonsgq@tripadvisor.com,Female,jcb,$7.61,TRUE,TRUE,Popayán
Anna,Armstrong,aarmstronggs@who.int,,jcb,$4.73,TRUE,FALSE,Pretana
Marilyn,Richardson,mrichardsongz@mayoclinic.com,,jcb,$7.85,TRUE,FALSE,Daciyao
Matthew,Crawford,mcrawfordh1@elpais.com,Male,jcb,$5.34,TRUE,TRUE,Chervyen’
Kathryn,Long,klongh6@rambler.ru,Female,switch,$8.40,FALSE,FALSE,Lulindi
Jimmy,,jricehe@ask.com,Male,,$8.03,FALSE,FALSE,Gandiaye
Tina,Campbell,tcampbellhp@liveinternet.ru,Female,americanexpress,$0.77,FALSE,FALSE,Xiaozhang
,Woods,jwoodshv@msu.edu,Male,americanexpress,,TRUE,FALSE,
Theresa,Robertson,,Female,laser,$5.18,FALSE,,Mežica
Jennifer,Webb,jwebbhz@edublogs.org,Female,switch,$7.54,TRUE,FALSE,Chengxi
Anthony,Carpenter,,Male,visa,$7.86,TRUE,,Lianghe
Lawrence,,ladamsi3@mail.ru,Male,,$4.48,FALSE,FALSE,Jiru
Matthew,Morris,mmorrisi8@techcrunch.com,Male,maestro,$9.65,TRUE,FALSE,Shibīn al Kawm
Bobby,Lawrence,,Male,maestro,$1.71,FALSE,,Marina
Ernest,Moreno,,Male,visa-electron,$1.50,FALSE,,Pithári
Gary,Coleman,gcolemanih@bravesites.com,,jcb,$5.69,TRUE,TRUE,Kävlinge
Harold,Moore,hmooreip@stumbleupon.com,,switch,$1.28,FALSE,TRUE,Sergach
Mary,Green,mgreeniq@oakley.com,,jcb,$0.55,FALSE,FALSE,Himaya
Evelyn,,egarzaj2@phpbb.com,Female,,$8.37,TRUE,FALSE,Qindu
Aaron,Gutierrez,agutierrezj5@patch.com,,bankcard,$1.81,FALSE,TRUE,Shanling
,Perez,wperezjd@answers.com,Male,jcb,,FALSE,FALSE,
Terry,,tstephensjq@mozilla.org,Male,,$8.17,TRUE,TRUE,Uherce Mineralne
Anne,Jordan,,Female,jcb,$2.47,TRUE,,Cadagmayan Norte
Laura,,lthompsonk3@plala.or.jp,Female,,$5.33,FALSE,TRUE,Agía Foteiní
Ralph,,rhenryk5@comcast.net,Male,,$2.06,TRUE,FALSE,Puerto Tejada
Timothy,Ellis,,Male,jcb,$4.67,FALSE,,Vinež
Juan,James,jjamesk9@cnbc.com,Male,jcb,$7.14,FALSE,FALSE,Mekkaw
Lori,Harrison,,Female,diners-club-enroute,$5.62,TRUE,,Tuzhu
Gerald,Stone,gstonekj@webnode.com,Male,maestro,$4.91,TRUE,TRUE,Ilovka
Scott,Williamson,swilliamsonky@over-blog.com,Male,bankcard,$2.64,TRUE,FALSE,Thị Trấn Quán Lào
Ralph,,rburkekz@wp.com,Male,,$2.36,TRUE,TRUE,Barvinkove
Jonathan,Cox,,Male,jcb,$2.77,TRUE,,Burla
Stephanie,,smurraylc@sogou.com,Female,,$8.51,TRUE,TRUE,Limeira
Frank,Hernandez,fhernandezlf@ameblo.jp,Male,visa,$8.37,FALSE,FALSE,Junglinster
Jimmy,Williamson,jwilliamsonln@ask.com,,diners-club-enroute,$8.51,TRUE,FALSE,Baolong
Shirley,Olson,solsonlo@goodreads.com,Female,diners-club-enroute,$5.51,FALSE,TRUE,Moravče
Chris,,,Male,,$9.76,TRUE,,Aurora
Donald,Williams,dwilliamsm1@ucoz.com,Male,visa-electron,$3.41,FALSE,TRUE,Pattani
Victor,,vmartinm2@myspace.com,Male,,$9.84,TRUE,FALSE,Chongjin
Jeffrey,Cunningham,jcunninghamm6@amazon.co.uk,,jcb,$5.79,TRUE,FALSE,San Juan del Cesar
Adam,Bishop,abishopm7@tinyurl.com,Male,instapayment,$5.01,FALSE,TRUE,Shizunai-furukawachō
John,Perkins,jperkinsm8@csmonitor.com,,mastercard,$6.06,FALSE,TRUE,Montréal-Ouest
Heather,Wright,hwrightm9@vkontakte.ru,Female,jcb,$5.18,TRUE,TRUE,Prosyana
Carl,Harper,,Male,jcb,$5.49,FALSE,,Guaymango
Julie,Graham,jgrahammm@blog.com,,mastercard,$7.33,TRUE,TRUE,Kedungdoro
Andrea,,acolemn@unblog.fr,Female,,$3.82,FALSE,TRUE,Kardamás
Jeremy,Duncan,,Male,jcb,$5.26,TRUE,,Chon Buri
Dennis,Romero,dromeromx@psu.edu,Male,diners-club-carte-blanche,$1.17,FALSE,FALSE,Baiyinnuole
Roy,Edwards,redwardsmy@nationalgeographic.com,Male,jcb,$0.78,FALSE,FALSE,New Cebu
Anne,Wagner,,Female,mastercard,$2.40,FALSE,,Cantao-an
,Moreno,gmorenonm@google.com.hk,Female,china-unionpay,,TRUE,TRUE,
Steven,Elliott,selliottnv@forbes.com,Male,mastercard,$0.58,FALSE,TRUE,Hushan
Craig,Tucker,,Male,instapayment,$7.09,FALSE,,Dezhou
,Harris,lharriso1@mozilla.org,Male,jcb,,TRUE,TRUE,
,Fernandez,rfernandezo6@wix.com,Male,china-unionpay,,FALSE,FALSE,
Mildred,Burton,,Female,jcb,$5.23,TRUE,,Lifuta
Eugene,Alvarez,ealvarezok@whitehouse.gov,Male,jcb,$6.50,TRUE,FALSE,Chapultepec
William,Fields,,Male,china-unionpay,$9.06,FALSE,,Cinyasag
Robin,,rmedinaon@census.gov,Female,,$7.57,FALSE,FALSE,Segezha
Lisa,Stevens,lstevensoq@apple.com,,jcb,$8.82,TRUE,FALSE,Santa Ana
Benjamin,Fuller,bfullerow@bbb.org,Male,jcb,$4.78,FALSE,TRUE,Hebu
Catherine,,cgonzalezp0@hhs.gov,Female,,$2.98,TRUE,TRUE,Fengshan
Melissa,Nguyen,,Female,americanexpress,$6.30,FALSE,,Pak Phanang
Karen,,knicholspm@google.co.uk,Female,,$7.77,TRUE,TRUE,Kayakent
Sarah,,sperezpw@about.com,Female,,$7.23,FALSE,TRUE,Ikhtiman
Earl,Thomas,,,jcb,$8.17,FALSE,,Sekondi-Takoradi
Arthur,,astoneq0@cbc.ca,Male,,$7.43,TRUE,TRUE,Jiangning
Debra,Sanders,dsandersqe@friendfeed.com,Female,mastercard,$7.05,FALSE,FALSE,Aldeia da Bela Vista
,Jacobs,wjacobsqf@epa.gov,Male,jcb,,FALSE,FALSE,
Justin,Hudson,jhudsonqu@comcast.net,,jcb,$6.48,FALSE,FALSE,Salgar
Harold,,hwestqv@stanford.edu,Male,,$5.55,TRUE,FALSE,São Miguel do Iguaçu
Christina,,cwrightqy@netlog.com,Female,,$9.98,TRUE,FALSE,Alīpur
Evelyn,Tucker,etuckerr3@epa.gov,Female,jcb,$9.95,TRUE,TRUE,Laweueng
Jacqueline,,jsmithr7@cpanel.net,Female,,$5.47,TRUE,FALSE,Dežanovac
Joseph,Ramirez,jramirezrc@gov.uk,Male,jcb,$3.82,TRUE,TRUE,Téra
,Howard,khowardrh@un.org,Male,jcb,,FALSE,TRUE,
Mark,Taylor,mtaylorri@arizona.edu,Male,visa-electron,$0.04,TRUE,TRUE,Krynice
Diana,Jordan,,Female,bankcard,$5.98,TRUE,,Kradinan
Albert,,areedrl@cdc.gov,Male,,$8.69,FALSE,FALSE,Mawu
Kimberly,Long,klong4@bbb.org,Female,maestro,$0.63,FALSE,TRUE,Hongjiang
Juan,Carroll,jcarroll7@marriott.com,,diners-club-enroute,$5.47,TRUE,FALSE,Lagodekhi
Eric,Brown,ebrownb@ustream.tv,,diners-club-carte-blanche,$1.10,FALSE,FALSE,Nuevitas
Kathy,Gibson,kgibsonk@ycombinator.com,,jcb,$6.91,FALSE,TRUE,Llipa
Amy,Fox,afoxn@nba.com,Female,switch,$0.90,TRUE,FALSE,Ludgeřovice
Dennis,,dcarpenterp@hud.gov,Male,,$2.98,FALSE,FALSE,Igarapé Açu
,Riley,drileyv@oaic.gov.au,Female,jcb,,FALSE,TRUE,
James,Reed,jreedx@shinystat.com,Male,jcb,$4.15,FALSE,TRUE,Ust’-Omchug
,Richardson,brichardsonz@bandcamp.com,Male,mastercard,,TRUE,FALSE,
Doris,,dmills14@reference.com,Female,,$8.51,TRUE,FALSE,Miguel Hidalgo
Albert,Rose,arose1k@archive.org,Male,jcb,$5.53,FALSE,TRUE,Šentilj v Slov. Goricah
Louise,Bailey,lbailey1r@uiuc.edu,,jcb,$7.18,TRUE,FALSE,Örebro
Paul,,pruiz1u@amazon.co.uk,Male,,$0.22,FALSE,TRUE,Agustín Codazzi
,Knight,gknight1y@freewebs.com,Male,solo,,TRUE,TRUE,
Jeremy,Morris,,Male,jcb,$2.38,TRUE,,Mossel Bay
Jane,,jmoore27@oracle.com,Female,,$8.97,FALSE,FALSE,Licheng
Angela,Duncan,,Female,jcb,$5.73,TRUE,,Banff
Mildred,Fowler,mfowler2i@marriott.com,Female,jcb,$5.02,TRUE,TRUE,Vokhaïkó
Earl,Myers,emyers2j@people.com.cn,Male,jcb,$6.27,TRUE,TRUE,Plateliai
Debra,Greene,dgreene39@cafepress.com,,jcb,$0.10,FALSE,TRUE,Buštěhrad
Patrick,Armstrong,parmstrong3c@lycos.com,Male,jcb,$7.68,FALSE,TRUE,Meijiang
Charles,,ctucker3f@amazonaws.com,Male,,$4.03,TRUE,TRUE,Ljubno ob Savinji
Todd,Murphy,tmurphy3j@nasa.gov,Male,maestro,$0.60,FALSE,TRUE,Toulouse
Eric,Evans,eevans3q@google.ru,Male,visa,$8.13,FALSE,TRUE,Asia
Cynthia,,cromero3s@ucoz.com,Female,,$3.93,TRUE,TRUE,Gilowice
Paul,Sanchez,psanchez41@ezinearticles.com,,jcb,$9.15,FALSE,FALSE,Santiago
Brandon,Chavez,bchavez42@stumbleupon.com,,mastercard,$6.33,FALSE,TRUE,Mzimba
Gloria,Schmidt,,Female,instapayment,$9.02,FALSE,,Nangan
Billy,,btaylor4f@theatlantic.com,Male,,$8.43,TRUE,TRUE,Miaoquan
Joyce,,jperry4i@marriott.com,Female,,$3.66,TRUE,TRUE,Nioumamilima
Phillip,Owens,powens4o@twitpic.com,,bankcard,$6.46,FALSE,FALSE,Bāfq
Ralph,Tucker,,Male,visa-electron,$8.77,FALSE,,Itaocara
